table_name,field_name,source_name,record_key,reason
core_performance_indicators_sheet,net_profit_qoq_growth,600436_20230415_LMRV.pdf,600436|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,600479_20230413_SBSA.pdf;600479_20230413_YXO0.pdf,600479|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,600479_20230429_Z01G.pdf,600479|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,600518_20230429_1E2Y.pdf;600518_20230429_50ZJ.pdf,600518|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,600518_20230429_4X38.pdf,600518|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,600518_20240413_YIHG.pdf;600518_20240413_S7F8.pdf,600518|2023FY|2023,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,600535_20230328_K0MN.pdf;600535_20230328_BVJJ.pdf,600535|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,600535_20230425_HBUN.pdf,600535|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,600557_20230221_SHDW.pdf;600557_20230221_7YP0.pdf,600557|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,600557_20230408_891D.pdf,600557|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,600566_20230410_J6C4.pdf;600566_20230410_3HS0.pdf,600566|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,600566_20230418_B2TG.pdf,600566|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,600572_20230415_NZSA.pdf;600572_20230415_RGIO.pdf,600572|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,600572_20230419_G3NP.pdf,600572|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,600594_20230428_ZN0V.pdf;600594_20230428_7BRW.pdf,600594|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,600594_20230428_H37S.pdf,600594|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,600613_20230429_7MPS.pdf;600613_20230429_043W.pdf,600613|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,600613_20230429_NF00.pdf,600613|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,600671_20230426_4LUC.pdf,600671|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,600671_20230426_CEMZ.pdf;600671_20230426_A25A.pdf,600671|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,600750_20230325_XP4Y.pdf;600750_20230325_URQ7.pdf,600750|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,600750_20230427_MTAP.pdf,600750|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,600771_20230422_NKU3.pdf;600771_20230422_7PR2.pdf,600771|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,600771_20230427_AYUN.pdf,600771|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,600771_20231025_E2OJ.pdf,600771|2023Q3|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,600771_20250425_T30S.pdf,600771|2025Q1|2025,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,600976_20230315_SISK.pdf;600976_20230315_O766.pdf,600976|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,600976_20230418_IGTA.pdf,600976|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,600993_20230408_UT9H.pdf;600993_20230408_VYYL.pdf,600993|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,600993_20230429_X9OP.pdf,600993|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,603139_20230429_6QJN.pdf;603139_20230429_0D4H.pdf,603139|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,603139_20230429_3U66.pdf,603139|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,603139_20240830_1JDB.pdf;603139_20240830_O1B3.pdf,603139|2024H1|2024,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,603439_20230415_XDNU.pdf;603439_20230415_BB48.pdf,603439|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,603439_20230429_KSL8.pdf,603439|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,603567_20230429_MIIG.pdf;603567_20230429_WTU3.pdf,603567|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,603567_20230429_USN4.pdf,603567|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,603567_20240430_FV7M.pdf,603567|2024Q1|2024,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,603858_20230428_6PPA.pdf,603858|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,603858_20230428_JFSE.pdf;603858_20230428_XUZT.pdf,603858|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,603858_20250426_YFCQ.pdf;603858_20250426_XDK6.pdf,603858|2024FY|2024,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,603896_20230419_WHL7.pdf;603896_20230419_3OTV.pdf,603896|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,603896_20230428_QP3R.pdf,603896|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,603998_20230331_2M4M.pdf;603998_20230331_79SF.pdf,603998|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,603998_20230421_3TUN.pdf,603998|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,万邦德：2022年年度报告.pdf;万邦德：2022年年度报告摘要.pdf,002082|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,万邦德：2023年一季度报告.pdf,002082|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,万邦德：2023年三季度报告.pdf,002082|2023Q3|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,东阿阿胶：2022年年度报告摘要.pdf;东阿阿胶：2022年年度报告.pdf,000423|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,东阿阿胶：2023年一季度报告.pdf,000423|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,九 芝 堂：2022年年度报告.pdf;九 芝 堂：2022年年度报告摘要.pdf,000989|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,九 芝 堂：2023年一季度报告.pdf,000989|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,九 芝 堂：2024年一季度报告.pdf,000989|2024Q1|2024,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,九芝堂：2025年三季度报告.pdf,000989|2025Q3|2025,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,九芝堂：2025年半年度报告.pdf;九芝堂：2025年半年度报告摘要.pdf,000989|2025H1|2025,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,云南白药：2022年年度报告.pdf;云南白药：2022年年度报告摘要.pdf,000538|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,云南白药：2023年一季度报告.pdf,000538|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,云南白药：2024年一季度报告.pdf,000538|2024Q1|2024,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,仁和药业：2022年年度报告.pdf;仁和药业：2022年年度报告摘要.pdf,000650|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,仁和药业：2023年一季度报告.pdf,000650|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,以岭药业：2022年年度报告.pdf;以岭药业：2022年年度报告摘要.pdf,002603|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,以岭药业：2023年一季度报告.pdf,002603|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,以岭药业：2024年年度报告.pdf;以岭药业：2024年年度报告摘要.pdf,002603|2024FY|2024,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,众生药业：2022年年度报告.pdf;众生药业：2022年年度报告摘要.pdf,002317|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,众生药业：2023年一季度报告.pdf,002317|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,佐力药业：2022年年度报告摘要.pdf;佐力药业：2022年年度报告（更新后）.pdf,300181|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,佐力药业：2023年一季度报告.pdf,300181|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,信邦制药：2022年年度报告.pdf;信邦制药：2022年年度报告摘要.pdf,002390|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,信邦制药：2023年一季度报告.pdf,002390|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,华森制药：2022年年度报告.pdf;华森制药：2022年年度报告摘要.pdf,002907|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,华森制药：2023年一季度报告.pdf,002907|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,华森制药：2025年一季度报告.pdf,002907|2025Q1|2025,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,华润三九：2022年年度报告.pdf;华润三九：2022年年度报告摘要.pdf,000999|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,华润三九：2023年一季度报告.pdf,000999|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,华神科技：2022年年度报告.pdf;华神科技：2022年年度报告摘要.pdf,000790|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,华神科技：2023年一季度报告.pdf,000790|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,启迪药业：启迪药业2022年年度报告全文（更正后）.pdf;启迪药业：2022年年度报告摘要.pdf,000590|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,启迪药业：2023年一季度报告.pdf,000590|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,启迪药业：2023年年度报告.pdf;启迪药业：2023年年度报告摘要.pdf,000590|2023FY|2023,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,启迪药业：2024年年度报告.pdf;启迪药业：2024年年度报告摘要.pdf,000590|2024FY|2024,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,嘉应制药：2022年年度报告摘要.pdf;嘉应制药：2022年年度报告.pdf,002198|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,嘉应制药：2023年一季度报告.pdf,002198|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,奇正藏药：2022年年度报告（更新后）.pdf;奇正藏药：2022年年度报告摘要.pdf,002287|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,奇正藏药：2023年一季度报告.pdf,002287|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,康弘药业：2022年年度报告.pdf;康弘药业：2022年年度报告摘要.pdf,002773|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,康弘药业：2023年一季度报告.pdf,002773|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,康泰医学：2022年年度报告.pdf;康泰医学：2022年年度报告摘要.pdf,300869|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,康泰医学：2023年一季度报告.pdf,300869|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,康泰医学：2024年年度报告.pdf;康泰医学：2024年年度报告摘要.pdf,300869|2024FY|2024,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,康泰医学：2025年三季度报告.pdf,300869|2025Q3|2025,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,恩威医药：2022年年度报告.pdf;恩威医药：2022年年度报告摘要.pdf,301331|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,恩威医药：2023年一季度报告.pdf,301331|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,振东制药：2022年年度报告.pdf;振东制药：2022年年度报告摘要.pdf,300158|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,振东制药：2023年一季度报告.pdf,300158|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,振东制药：2023年半年度报告.pdf;振东制药：2023年半年度报告摘要.pdf,300158|2023H1|2023,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,振东制药：2024年年度报告.pdf;振东制药：2024年年度报告摘要.pdf,300158|2024FY|2024,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,新光药业：2022年年度报告全文（更正后）.pdf;新光药业：2022年年度报告摘要.pdf,300519|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,新光药业：2023年一季度报告.pdf,300519|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,新天药业：2022年年度报告.pdf;新天药业：2022年年度报告摘要.pdf,002873|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,新天药业：2023年一季度报告.pdf,002873|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,新里程：2022年年度报告.pdf;新里程：2022年年度报告摘要.pdf,002219|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,新里程：2023年一季度报告.pdf,002219|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,新里程：2024年一季度报告.pdf,002219|2024Q1|2024,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,桂林三金：2022年年度报告.pdf;桂林三金：2022年年度报告摘要.pdf,002275|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,桂林三金：2023年一季度报告.pdf,002275|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,沃华医药：2022年年度报告.pdf;沃华医药：2022年年度报告摘要.pdf,002107|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,沃华医药：2023年一季度报告.pdf,002107|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,特一药业：2022年年度报告.pdf;特一药业：2022年年度报告摘要.pdf,002728|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,特一药业：2023年一季度报告.pdf,002728|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,瑞康医药：2022年年度报告.pdf;瑞康医药：2022年年度报告摘要.pdf,002589|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,瑞康医药：2023年一季度报告.pdf,002589|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,瑞康医药：2024年一季度报告.pdf,002589|2024Q1|2024,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,益盛药业：2022年年度报告.pdf;益盛药业：2022年年度报告摘要.pdf,002566|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,益盛药业：2023年一季度报告.pdf,002566|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,盘龙药业：2022年年度报告（更正后）.pdf;盘龙药业：2022年年度报告摘要（更正后）.pdf,002864|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,盘龙药业：2023年一季度报告.pdf,002864|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,粤万年青：2022年年度报告.pdf;粤万年青：2022年年度报告摘要.pdf,301111|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,粤万年青：2023年一季度报告.pdf,301111|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,精华制药：2022年年度报告.pdf;精华制药：2022年年度报告摘要.pdf,002349|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,精华制药：2023年一季度报告.pdf,002349|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,红日药业：2022年年度报告.pdf;红日药业：2022年年度报告摘要.pdf,300026|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,红日药业：2023年一季度报告.pdf,300026|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,红日药业：2024年一季度报告.pdf,300026|2024Q1|2024,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,维康药业：2022年第三季度报告（更新后）.pdf,300878|2022Q3|2022,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,维康药业：2022年年度报告.pdf;维康药业：2022年年度报告摘要.pdf,300878|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,维康药业：2023年年度报告.pdf;维康药业：2023年年度报告摘要.pdf,300878|2023FY|2023,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,莱茵生物：2022年年度报告.pdf;莱茵生物：2022年年度报告摘要.pdf,002166|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,莱茵生物：2023年一季度报告.pdf,002166|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,葵花药业：2022年年度报告.pdf;葵花药业：2022年年度报告摘要.pdf,002737|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,葵花药业：2023年一季度报告.pdf,002737|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,贵州百灵：2022年年度报告.pdf;贵州百灵：2022年年度报告摘要.pdf,002424|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,贵州百灵：2023年一季度报告.pdf,002424|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,贵州百灵：2023年年度报告.pdf;贵州百灵：2023年年度报告摘要.pdf,002424|2023FY|2023,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,贵州百灵：2025年三季度报告.pdf,002424|2025Q3|2025,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,贵州百灵：2025年半年度报告.pdf;贵州百灵：2025年半年度报告摘要.pdf,002424|2025H1|2025,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,赛隆药业：2022年年度报告.pdf;赛隆药业：2022年年度报告摘要.pdf,002898|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,赛隆药业：2023年一季度报告.pdf,002898|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,赛隆药业：2024年三季度报告.pdf,002898|2024Q3|2024,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,通化金马：2022年年度报告.pdf;通化金马：2022年年度报告摘要.pdf,000766|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,通化金马：2023年一季度报告.pdf,000766|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,长药控股：2022年年度报告.pdf;长药控股：2022年年度报告摘要.pdf,300391|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,长药控股：2023年一季度报告.pdf,300391|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,长药控股：2023年三季度报告.pdf,300391|2023Q3|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,长药控股：2024年年度报告.pdf;长药控股：2024年年度报告摘要.pdf,300391|2024FY|2024,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,陇神戎发：2022年年度报告全文（更正后）.pdf;陇神戎发：2022年年度报告摘要.pdf,300534|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,陇神戎发：2023年一季度报告.pdf,300534|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,陇神戎发：2023年半年度报告.pdf;陇神戎发：2023年半年度报告摘要.pdf,300534|2023H1|2023,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,陇神戎发：2025年一季度报告.pdf,300534|2025Q1|2025,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,香雪制药：2022年年度报告摘要.pdf;香雪制药：2022年年度报告.pdf,300147|2022FY|2022,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_profit_qoq_growth,香雪制药：2023年一季度报告.pdf,300147|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_qoq_growth,香雪制药：2023年半年度报告.pdf;香雪制药：2023年半年度报告摘要.pdf,300147|2023H1|2023,likely_not_disclosed_in_source
core_performance_indicators_sheet,net_asset_per_share,600518_20251031_ZQ6L.pdf,600518|2025Q3|2025,derivation_inputs_incomplete
core_performance_indicators_sheet,net_asset_per_share,600566_20240410_9Y58.pdf,600566|2023FY|2023,derivation_inputs_incomplete
core_performance_indicators_sheet,net_asset_per_share,600671_20251029_AR92.pdf,600671|2025Q3|2025,missing_share_basis
core_performance_indicators_sheet,net_asset_per_share,603439_20251028_T6J6.pdf,603439|2025Q3|2025,derivation_inputs_incomplete
core_performance_indicators_sheet,operating_cf_per_share,600518_20251031_ZQ6L.pdf,600518|2025Q3|2025,upstream_cash_flow_missing
core_performance_indicators_sheet,operating_cf_per_share,600566_20240410_9Y58.pdf,600566|2023FY|2023,upstream_cash_flow_missing
core_performance_indicators_sheet,operating_cf_per_share,600671_20251029_AR92.pdf,600671|2025Q3|2025,upstream_cash_flow_missing
core_performance_indicators_sheet,operating_cf_per_share,603439_20251028_T6J6.pdf,603439|2025Q3|2025,upstream_cash_flow_missing
core_performance_indicators_sheet,net_profit_excl_non_recurring,600332_20241026_RDSX.pdf,600332|2024Q3|2024,likely_extraction_gap
core_performance_indicators_sheet,net_profit_excl_non_recurring,600332_20251029_H1GP.pdf,600332|2025Q3|2025,likely_extraction_gap
core_performance_indicators_sheet,net_profit_excl_non_recurring,600479_20230825_6O9Z.pdf;600479_20230825_07RX.pdf,600479|2023H1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_excl_non_recurring,600479_20231028_3US7.pdf,600479|2023Q3|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_excl_non_recurring,600535_20231028_JXWI.pdf,600535|2023Q3|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_excl_non_recurring,600594_20231027_TXD6.pdf,600594|2023Q3|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_excl_non_recurring,康弘药业：2024年一季度报告.pdf,002773|2024Q1|2024,likely_extraction_gap
core_performance_indicators_sheet,net_profit_excl_non_recurring,康弘药业：2024年三季度报告.pdf,002773|2024Q3|2024,likely_extraction_gap
core_performance_indicators_sheet,net_profit_excl_non_recurring,康弘药业：2025年一季度报告.pdf,002773|2025Q1|2025,likely_extraction_gap
core_performance_indicators_sheet,net_profit_excl_non_recurring,康弘药业：2025年三季度报告.pdf,002773|2025Q3|2025,likely_extraction_gap
core_performance_indicators_sheet,net_profit_excl_non_recurring,新里程：2023年三季度报告.pdf,002219|2023Q3|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_excl_non_recurring,瑞康医药：2023年年度报告.pdf;瑞康医药：2023年年度报告摘要.pdf,002589|2023FY|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_excl_non_recurring,贵州百灵：2023年年度报告.pdf;贵州百灵：2023年年度报告摘要.pdf,002424|2023FY|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_excl_non_recurring,赛隆药业：2023年年度报告.pdf;赛隆药业：2023年年度报告摘要.pdf,002898|2023FY|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_excl_non_recurring,香雪制药：2023年年度报告.pdf;香雪制药：2023年年度报告摘要.pdf,300147|2023FY|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_excl_non_recurring_yoy,600080_20230428_PCK7.pdf,600080|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_excl_non_recurring_yoy,600129_20230331_BTSP.pdf;600129_20230331_LJR3.pdf,600129|2022FY|2022,likely_extraction_gap
core_performance_indicators_sheet,net_profit_excl_non_recurring_yoy,600222_20230429_B5XY.pdf,600222|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_excl_non_recurring_yoy,600222_20230819_T4D5.pdf;600222_20230819_G5RZ.pdf,600222|2023H1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_excl_non_recurring_yoy,600252_20230428_VZDI.pdf,600252|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_excl_non_recurring_yoy,600252_20240430_W3NK.pdf,600252|2024Q1|2024,likely_extraction_gap
core_performance_indicators_sheet,net_profit_excl_non_recurring_yoy,600252_20250329_1620.pdf;600252_20250329_7P2G.pdf,600252|2024FY|2024,likely_extraction_gap
core_performance_indicators_sheet,net_profit_excl_non_recurring_yoy,600285_20230426_0A88.pdf,600285|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_excl_non_recurring_yoy,600329_20230429_9H31.pdf,600329|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_excl_non_recurring_yoy,600332_20230428_LE89.pdf,600332|2023Q1|2023,likely_extraction_gap
core_performance_indicators_sheet,net_profit_excl_non_recurring_yoy,600332_20241026_RDSX.pdf,600332|2024Q3|2024,likely_extraction_gap
core_performance_indicators_sheet,net_profit_excl_non_recurring_yoy,600351_20230426_9U46.pdf,600351|2023Q1|2023,likely_extraction_gap
